season,game_id,date,day,stadium,home_team,home_score,away_team,away_score,home_shoot_total,home_shoot_ontarget,away_shoot_total,away_shoot_ontarget,home_corner,away_corner,home_offside,away_offside,home_possession,away_possession,home_foul,away_foul,home_yellow,away_yellow,home_red,away_red
2024,382907,2024-03-24 17:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,오카야마,2,5,2,11,3,0,2,2,1,50,50,11,19,1,1,0,0
2024,382908,2024-03-30 13:00:00,토,지트 재활용 잉크 스타디움,반포레고후,0,R야마구치,2,13,2,18,4,8,5,0,1,55,45,13,9,2,1,0,0
2024,382909,2024-03-30 14:00:00,토,소유 스타디움,B아키타,1,이와키FC,0,15,7,10,2,3,6,2,0,39,61,15,16,2,1,0,0
2024,382910,2024-03-30 14:00:00,토,K's 덴키 미토,미토홀리호크,0,가고시마,0,5,2,8,3,6,2,3,1,48,52,10,11,1,3,0,0
2024,382911,2024-03-30 14:00:00,토,ND 소프트 야마가타,야마가타,2,시미즈S펄스,0,16,6,9,3,2,8,2,1,53,47,11,10,2,1,0,0
2024,382912,2024-03-30 14:00:00,토,쇼와 덴코 돔 오이타,오이타,0,오카야마,0,11,1,7,2,6,8,4,0,60,40,20,11,2,0,0,1
2024,382913,2024-03-30 14:00:00,토,포카리 스웨트,도쿠시마,0,더스파쿠사츠,1,14,2,5,3,5,2,3,6,53,47,14,9,0,0,0,0
2024,382914,2024-03-30 14:00:00,토,NHK 스프링 미치자와,요코하마FC,1,베갈타센다이,2,12,4,11,4,6,3,0,1,48,52,11,7,2,2,0,0
2024,382915,2024-03-30 15:00:00,토,에가오 겐코 스타디움,롯소구마모토,1,제프지바,0,10,2,13,3,3,2,2,1,56,44,10,18,2,1,0,0
2024,382916,2024-03-30 16:00:00,토,닌지니어,에히메,3,후지에다,0,10,4,20,2,3,6,2,1,38,62,7,14,0,2,0,0
2024,382917,2024-03-30 18:00:00,토,간세키 스타디움,도치기SC,1,V나가사키,1,7,3,18,5,4,6,1,5,36,64,10,9,1,1,0,0
2024,382918,2024-04-03 19:00:00,수,소유 스타디움,B아키타,1,미토홀리호크,1,10,4,12,1,4,3,0,1,40,60,18,7,3,3,0,0
2024,382919,2024-04-03 19:00:00,수,후쿠다 덴시,제프지바,8,도치기SC,0,22,11,10,2,7,7,3,1,59,41,12,10,1,0,0,0
2024,382920,2024-04-03 19:00:00,수,하와이언즈 스타디움 이와키,이와키FC,3,후지에다,0,15,7,12,2,6,4,1,3,43,57,18,10,2,1,0,0
2024,382921,2024-04-03 19:00:00,수,시라나미 스타디움,가고시마,0,반포레고후,1,9,2,10,2,4,2,2,2,52,48,13,13,1,1,0,0
2024,382922,2024-04-03 19:00:00,수,쇼다 쇼유 스타디움,더스파쿠사츠,0,오이타,2,10,4,10,1,8,7,0,0,51,49,13,9,2,0,0,0
2024,382923,2024-04-03 19:00:00,수,시티 라이트,오카야마,1,요코하마FC,3,9,1,7,5,6,3,1,1,47,53,12,11,0,1,0,0
2024,382924,2024-04-03 19:00:00,수,이신 미 라이프,R야마구치,1,롯소구마모토,2,20,6,9,5,3,10,1,1,52,48,11,9,0,2,0,0
2024,382925,2024-04-03 19:00:00,수,IAI  니혼다이라,시미즈S펄스,1,도쿠시마,1,11,6,13,3,7,5,2,0,47,53,13,14,1,1,0,0
2024,382926,2024-04-03 19:00:00,수,유르테크 센다이,베갈타센다이,1,에히메,2,14,7,17,5,1,6,1,2,52,48,10,11,1,2,0,0
2024,382927,2024-04-03 19:00:00,수,트랜스코스모스 스타디움,V나가사키,2,야마가타,0,8,5,14,7,3,6,4,0,42,58,10,13,2,1,0,0
2024,382928,2024-04-07 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,3,V나가사키,4,15,4,11,7,5,4,1,3,58,42,8,12,0,0,0,0
2024,382929,2024-04-07 14:00:00,일,후지에다 종합운동장,후지에다,1,베갈타센다이,1,12,4,10,2,2,7,1,1,52,48,19,9,3,0,0,0
2024,382930,2024-04-07 14:00:00,일,지트 재활용 잉크 스타디움,반포레고후,0,시미즈S펄스,1,13,2,10,3,8,5,2,0,34,66,12,11,2,1,1,0
2024,382931,2024-04-07 14:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,미토홀리호크,0,6,2,11,2,5,7,3,2,44,56,8,13,1,2,0,0
2024,382932,2024-04-07 14:00:00,일,ND 소프트 야마가타,야마가타,2,가고시마,0,15,4,15,3,6,5,1,6,54,46,17,9,1,0,0,0
2024,382933,2024-04-07 14:00:00,일,쇼와 덴코 돔 오이타,오이타,1,B아키타,3,11,4,17,5,8,4,4,1,69,31,7,14,2,2,0,1
2024,382934,2024-04-07 14:00:00,일,간세키 스타디움,도치기SC,0,R야마구치,0,5,1,15,2,3,12,1,1,40,60,13,9,1,1,0,0
2024,382935,2024-04-07 14:00:00,일,포카리 스웨트,도쿠시마,0,제프지바,1,9,4,9,1,4,2,0,0,51,49,10,17,2,0,0,0
2024,382936,2024-04-07 14:00:00,일,NHK 스프링 미치자와,요코하마FC,2,이와키FC,2,16,5,6,3,10,0,0,2,43,57,10,17,1,1,0,0
2024,382937,2024-04-07 15:00:00,일,닌지니어,에히메,2,오카야마,2,9,3,20,4,1,12,2,0,36,64,13,14,0,2,1,0
2024,382938,2024-04-13 14:00:00,토,후쿠다 덴시,제프지바,1,오이타,1,19,4,8,1,8,3,5,3,49,51,10,9,0,0,0,0
2024,382939,2024-04-13 14:00:00,토,K's 덴키 미토,미토홀리호크,2,도치기SC,2,17,6,8,3,2,4,0,3,58,42,13,13,0,2,0,0
2024,382940,2024-04-13 14:00:00,토,유르테크 센다이,베갈타센다이,2,야마가타,0,13,3,15,2,3,6,2,1,38,62,13,12,0,3,0,0
2024,382941,2024-04-13 14:00:00,토,트랜스코스모스 스타디움,V나가사키,6,도쿠시마,1,17,11,9,3,5,6,2,4,57,43,8,10,0,1,0,0
2024,382942,2024-04-13 16:00:00,토,닌지니어,에히메,2,가고시마,2,17,4,13,5,4,8,3,3,49,51,12,8,2,0,0,1
2024,382943,2024-04-13 16:00:00,토,하와이언즈 스타디움 이와키,이와키FC,2,시미즈S펄스,3,15,7,9,5,8,0,3,2,53,47,10,10,0,1,0,0
2024,382944,2024-04-14 14:00:00,일,소유 스타디움,B아키타,0,오카야마,0,14,5,5,3,10,2,3,2,47,53,21,12,1,0,0,0
2024,382945,2024-04-14 14:00:00,일,에가오 겐코 스타디움,롯소구마모토,3,반포레고후,3,13,7,11,9,1,3,5,1,67,33,9,14,2,1,0,0
2024,382946,2024-04-14 14:00:00,일,이신 미 라이프,R야마구치,4,더스파쿠사츠,0,11,6,10,1,5,6,2,1,38,62,4,11,0,3,0,0
2024,382947,2024-04-14 14:00:00,일,NHK 스프링 미치자와,요코하마FC,2,후지에다,0,9,7,7,3,8,3,3,0,48,52,13,16,1,2,0,0
2024,382948,2024-04-20 14:00:00,토,후지에다 종합운동장,후지에다,0,도쿠시마,1,14,2,5,3,3,2,3,3,58,42,16,12,2,2,0,0
2024,382949,2024-04-20 14:00:00,토,지트 재활용 잉크 스타디움,반포레고후,4,더스파쿠사츠,1,13,6,14,4,5,8,0,1,46,54,11,10,0,0,0,0
2024,382950,2024-04-20 14:00:00,토,ND 소프트 야마가타,야마가타,2,에히메,1,16,6,5,2,10,0,3,0,56,44,11,14,1,4,0,0
2024,382951,2024-04-20 14:00:00,토,시티 라이트,오카야마,2,롯소구마모토,0,9,3,13,3,3,5,1,2,35,65,11,7,0,0,0,0
2024,382952,2024-04-20 14:00:00,토,IAI  니혼다이라,시미즈S펄스,3,베갈타센다이,2,17,9,8,4,2,5,2,3,51,49,8,11,0,1,0,0
2024,382953,2024-04-21 14:00:00,일,후쿠다 덴시,제프지바,1,B아키타,2,28,8,5,4,12,2,2,2,68,32,4,14,1,2,0,1
2024,382954,2024-04-21 14:00:00,일,시라나미 스타디움,가고시마,2,도치기SC,1,12,6,15,5,6,6,1,1,45,55,10,7,1,1,0,0
2024,382955,2024-04-21 14:00:00,일,쇼와 덴코 돔 오이타,오이타,0,이와키FC,2,5,2,19,4,4,8,2,1,46,54,15,13,2,0,0,0
2024,382956,2024-04-21 14:00:00,일,이신 미 라이프,R야마구치,1,미토홀리호크,2,19,8,10,2,7,0,0,2,55,45,16,8,2,2,0,1
2024,382957,2024-04-21 14:00:00,일,트랜스코스모스 스타디움,V나가사키,1,요코하마FC,0,14,4,9,2,3,6,2,1,53,47,7,11,0,2,0,0
2024,382958,2024-04-27 14:00:00,토,쇼다 쇼유 스타디움,더스파쿠사츠,1,V나가사키,2,9,4,10,4,7,2,0,1,48,52,11,9,1,3,0,0
2024,382959,2024-04-27 14:00:00,토,K's 덴키 미토,미토홀리호크,2,후지에다,3,22,8,9,4,6,5,1,2,50,50,9,10,0,2,0,0
2024,382960,2024-04-27 14:00:00,토,유르테크 센다이,베갈타센다이,0,제프지바,2,12,1,8,3,3,1,0,3,60,40,13,13,1,3,0,0
2024,382961,2024-04-27 14:55:00,토,닌지니어,에히메,2,반포레고후,1,9,3,27,9,11,12,0,2,47,53,10,7,0,1,0,0
2024,382962,2024-04-28 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,1,오이타,2,9,4,10,3,5,1,3,6,46,54,11,13,2,1,0,0
2024,382963,2024-04-28 13:00:00,일,시티 라이트,오카야마,0,시미즈S펄스,1,11,3,18,5,6,7,1,0,46,54,16,10,3,0,0,0
2024,382964,2024-04-28 14:00:00,일,소유 스타디움,B아키타,0,요코하마FC,2,14,3,14,4,3,3,2,1,39,61,14,10,0,1,0,0
2024,382965,2024-04-28 14:00:00,일,시라나미 스타디움,가고시마,0,R야마구치,1,15,5,9,4,5,2,2,0,52,48,13,15,3,0,0,0
2024,382966,2024-04-28 14:00:00,일,간세키 스타디움,도치기SC,0,이와키FC,1,6,3,13,5,4,2,4,0,49,51,16,11,1,0,0,0
2024,382967,2024-04-28 14:00:00,일,포카리 스웨트,도쿠시마,2,야마가타,1,20,5,4,2,13,2,0,1,51,49,8,8,2,2,0,0
2024,382968,2024-05-03 13:10:00,금,포카리 스웨트,도쿠시마,0,에히메,0,20,5,5,2,11,2,1,1,58,42,10,6,0,0,0,0
2024,382969,2024-05-03 14:00:00,금,후지에다 종합운동장,후지에다,2,더스파쿠사츠,1,14,3,5,1,5,4,2,1,60,40,9,15,1,2,0,0
2024,382970,2024-05-03 14:00:00,금,지트 재활용 잉크 스타디움,반포레고후,1,오이타,2,14,4,11,4,3,6,1,3,47,53,12,11,2,1,0,0
2024,382971,2024-05-03 14:00:00,금,에가오 겐코 스타디움,롯소구마모토,2,가고시마,2,12,3,13,7,3,5,1,1,55,45,9,11,1,0,0,0
2024,382972,2024-05-03 14:00:00,금,ND 소프트 야마가타,야마가타,2,오카야마,2,11,3,17,9,7,5,2,1,52,48,12,9,2,1,0,0
2024,382973,2024-05-03 14:00:00,금,IAI  니혼다이라,시미즈S펄스,4,도치기SC,1,13,7,11,2,5,4,0,1,54,46,5,8,0,3,0,0
2024,382974,2024-05-03 14:00:00,금,유르테크 센다이,베갈타센다이,2,R야마구치,1,12,3,14,4,2,6,3,1,57,43,10,14,1,1,0,1
2024,382975,2024-05-03 14:00:00,금,트랜스코스모스 스타디움,V나가사키,2,B아키타,2,16,4,11,3,6,5,1,1,61,39,6,9,0,1,0,0
2024,382976,2024-05-03 14:00:00,금,NHK 스프링 미치자와,요코하마FC,2,미토홀리호크,0,14,5,6,2,8,1,3,2,51,49,6,11,1,2,0,0
2024,382977,2024-05-03 16:00:00,금,하와이언즈 스타디움 이와키,이와키FC,1,제프지바,0,15,5,14,5,4,6,2,2,51,49,15,17,2,1,1,0
2024,382978,2024-05-06 14:00:00,월,소유 스타디움,B아키타,2,반포레고후,3,10,2,14,5,6,9,2,1,39,61,11,8,2,0,0,0
2024,382979,2024-05-06 14:00:00,월,시라나미 스타디움,가고시마,0,베갈타센다이,1,14,5,12,3,11,7,0,1,48,52,15,10,2,3,0,0
2024,382980,2024-05-06 14:00:00,월,쇼다 쇼유 스타디움,더스파쿠사츠,0,시미즈S펄스,3,7,0,21,8,1,9,1,2,44,56,14,13,1,0,0,0
2024,382981,2024-05-06 14:00:00,월,K's 덴키 미토,미토홀리호크,2,롯소구마모토,0,19,4,7,1,2,4,1,4,40,60,17,7,1,0,0,0
2024,382982,2024-05-06 14:00:00,월,쇼와 덴코 돔 오이타,오이타,0,V나가사키,0,13,3,21,4,5,9,0,2,49,51,5,12,1,0,0,0
2024,382983,2024-05-06 14:00:00,월,시티 라이트,오카야마,1,도쿠시마,2,11,3,7,5,7,0,3,1,57,43,11,17,2,4,0,0
2024,382984,2024-05-06 14:00:00,월,이신 미 라이프,R야마구치,2,야마가타,0,12,7,11,2,6,13,2,0,50,50,6,14,2,0,0,0
2024,382985,2024-05-06 14:00:00,월,간세키 스타디움,도치기SC,0,후지에다,1,9,1,11,2,3,3,5,2,51,49,13,11,1,1,0,0
2024,382986,2024-05-06 15:00:00,월,닌지니어,에히메,0,이와키FC,0,7,2,18,6,6,3,2,0,47,53,8,6,2,1,0,0
2024,382987,2024-05-06 19:00:00,월,후쿠다 덴시,제프지바,1,요코하마FC,0,13,6,12,3,2,9,2,0,40,60,18,9,1,2,0,0
2024,382988,2024-05-11 14:00:00,토,IAI  니혼다이라,시미즈S펄스,4,가고시마,0,14,8,3,1,5,5,1,1,55,45,9,13,0,1,0,0
2024,382989,2024-05-11 14:00:00,토,유르테크 센다이,베갈타센다이,2,더스파쿠사츠,1,10,6,4,3,3,0,1,0,47,53,20,12,3,0,0,0
2024,382990,2024-05-12 13:00:00,일,하와이언즈 스타디움 이와키,이와키FC,1,R야마구치,2,10,4,13,3,3,2,1,4,54,46,16,13,2,0,0,0
2024,382991,2024-05-12 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,요코하마FC,0,7,1,15,3,2,5,2,1,48,52,13,5,1,0,0,0
2024,382992,2024-05-12 14:00:00,일,후지에다 종합운동장,후지에다,1,B아키타,0,9,3,17,2,2,4,0,3,57,43,5,13,0,3,0,0
2024,382993,2024-05-12 14:00:00,일,ND 소프트 야마가타,야마가타,0,미토홀리호크,1,15,4,19,7,5,5,1,2,59,41,9,12,0,1,0,0
2024,382994,2024-05-12 14:00:00,일,쇼와 덴코 돔 오이타,오이타,2,에히메,2,13,3,12,4,7,3,0,1,56,44,10,14,1,2,0,0
2024,382995,2024-05-12 14:00:00,일,포카리 스웨트,도쿠시마,1,도치기SC,0,14,4,7,0,6,1,3,2,60,40,18,15,2,2,0,0
2024,382996,2024-05-12 14:00:00,일,트랜스코스모스 스타디움,V나가사키,0,오카야마,0,26,5,12,3,11,3,0,1,58,42,13,8,1,2,0,0
2024,382997,2024-05-12 16:00:00,일,지트 재활용 잉크 스타디움,반포레고후,2,제프지바,2,13,3,16,7,3,8,0,1,50,50,7,10,1,2,0,0
2024,382998,2024-05-18 14:00:00,토,후쿠다 덴시,제프지바,7,에히메,1,18,8,6,2,10,3,3,1,62,38,6,11,0,1,0,0
2024,382999,2024-05-18 14:00:00,토,쇼다 쇼유 스타디움,더스파쿠사츠,0,이와키FC,1,4,1,8,2,4,5,1,0,45,55,14,12,2,1,0,0
2024,383000,2024-05-18 14:00:00,토,K's 덴키 미토,미토홀리호크,1,오이타,1,16,7,12,4,5,6,0,4,44,56,10,12,1,0,0,0
2024,383001,2024-05-18 14:00:00,토,ND 소프트 야마가타,야마가타,0,B아키타,2,15,4,13,4,10,2,1,2,67,33,8,7,0,1,0,0
2024,383002,2024-05-18 14:00:00,토,포카리 스웨트,도쿠시마,1,롯소구마모토,2,11,3,14,10,7,6,0,3,49,51,5,10,1,0,0,0
2024,383003,2024-05-18 14:00:00,토,NHK 스프링 미치자와,요코하마FC,2,시미즈S펄스,0,18,6,9,4,9,8,1,0,45,55,10,11,2,2,0,0
2024,383004,2024-05-18 15:00:00,토,시라나미 스타디움,가고시마,0,V나가사키,3,7,4,21,7,8,7,2,3,44,56,10,7,1,0,0,0
2024,383005,2024-05-19 14:00:00,일,시티 라이트,오카야마,2,반포레고후,0,11,4,12,4,4,3,1,4,38,62,14,6,0,2,0,0
2024,383006,2024-05-19 14:00:00,일,이신 미 라이프,R야마구치,2,후지에다,1,11,2,10,4,2,4,1,0,50,50,9,11,1,1,0,0
2024,383007,2024-05-19 17:00:00,일,간세키 스타디움,도치기SC,1,베갈타센다이,2,11,6,11,5,3,5,0,2,44,56,12,8,2,1,0,0
2024,383008,2024-05-25 13:55:00,토,닌지니어,에히메,0,도치기SC,0,4,1,13,3,2,6,5,0,45,55,9,16,1,4,0,0
2024,383009,2024-05-25 14:00:00,토,후지에다 종합운동장,후지에다,1,가고시마,1,10,3,14,3,7,7,2,3,50,50,8,10,1,0,0,0
2024,383010,2024-05-25 14:00:00,토,트랜스코스모스 스타디움,V나가사키,1,제프지바,0,7,1,15,3,2,5,2,0,45,55,3,9,1,3,0,0
2024,383011,2024-05-25 16:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,요코하마FC,2,10,4,14,5,4,5,0,0,49,51,13,9,2,2,0,0
2024,383012,2024-05-26 14:00:00,일,소유 스타디움,B아키타,1,더스파쿠사츠,1,19,3,14,4,6,4,0,2,42,58,11,13,0,3,0,0
2024,383013,2024-05-26 14:00:00,일,하와이언즈 스타디움 이와키,이와키FC,1,도쿠시마,1,9,3,10,3,1,6,0,4,51,49,17,12,1,1,0,0
2024,383014,2024-05-26 14:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,야마가타,1,7,3,11,3,7,0,0,0,49,51,15,10,0,2,0,0
2024,383015,2024-05-26 14:00:00,일,쇼와 덴코 돔 오이타,오이타,0,R야마구치,0,4,1,10,3,3,4,1,2,60,40,19,14,3,2,0,0
2024,383016,2024-05-26 14:00:00,일,IAI  니혼다이라,시미즈S펄스,2,미토홀리호크,1,12,4,13,5,2,5,1,1,48,52,10,14,2,2,0,0
2024,383017,2024-05-26 14:00:00,일,유르테크 센다이,베갈타센다이,1,오카야마,4,16,7,9,5,5,1,3,3,64,36,7,17,1,4,0,0
2024,383018,2024-06-01 14:00:00,토,후지에다 종합운동장,후지에다,2,반포레고후,1,9,4,12,4,0,5,0,0,43,57,8,12,0,2,0,0
2024,383019,2024-06-01 14:00:00,토,쇼와 덴코 돔 오이타,오이타,1,도쿠시마,2,10,4,13,2,4,7,0,1,53,47,10,14,2,2,2,0
2024,383020,2024-06-01 18:00:00,토,후쿠다 덴시,제프지바,2,오카야마,1,21,8,10,2,3,8,2,1,56,44,17,11,3,3,1,1
2024,383021,2024-06-01 18:00:00,토,NHK 스프링 미치자와,요코하마FC,2,에히메,1,20,7,9,4,13,3,3,1,57,43,10,7,0,0,0,0
2024,383022,2024-06-02 13:00:00,일,하와이언즈 스타디움 이와키,이와키FC,1,베갈타센다이,2,19,6,8,5,8,3,0,1,60,40,11,9,1,1,0,0
2024,383023,2024-06-02 14:00:00,일,시라나미 스타디움,가고시마,0,B아키타,0,9,3,12,3,9,5,1,2,59,41,8,12,1,0,0,0
2024,383024,2024-06-02 14:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,야마가타,0,7,1,17,3,9,11,1,2,37,63,6,10,0,1,0,0
2024,383025,2024-06-02 14:00:00,일,K's 덴키 미토,미토홀리호크,2,V나가사키,3,11,3,21,9,2,6,1,2,42,58,9,10,0,2,0,0
2024,383026,2024-06-02 14:00:00,일,이신 미 라이프,R야마구치,2,시미즈S펄스,0,11,4,14,1,4,9,1,2,42,58,14,10,0,2,0,0
2024,383027,2024-06-02 17:00:00,일,간세키 스타디움,도치기SC,1,롯소구마모토,3,15,2,15,4,3,3,0,0,46,54,11,6,0,2,0,0
2024,383028,2024-06-08 15:00:00,토,소유 스타디움,B아키타,1,롯소구마모토,1,20,3,8,3,8,3,2,1,46,54,17,7,1,3,0,1
2024,383029,2024-06-08 18:00:00,토,닌지니어,에히메,1,미토홀리호크,0,9,3,22,6,3,7,1,1,41,59,13,13,1,1,0,0
2024,383030,2024-06-08 18:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,베갈타센다이,1,8,5,12,2,3,9,1,1,40,60,12,11,2,1,0,0
2024,383031,2024-06-08 18:00:00,토,IAI  니혼다이라,시미즈S펄스,1,후지에다,0,18,7,4,2,8,4,1,2,52,48,6,6,0,0,0,0
2024,383032,2024-06-08 18:00:00,토,포카리 스웨트,도쿠시마,0,요코하마FC,1,13,5,8,4,3,2,2,0,60,40,10,10,4,2,0,0
2024,383033,2024-06-08 19:00:00,토,이신 미 라이프,R야마구치,1,제프지바,2,9,4,10,4,7,3,3,4,51,49,13,17,1,1,0,0
2024,383034,2024-06-08 19:00:00,토,간세키 스타디움,도치기SC,1,더스파쿠사츠,1,16,4,6,1,5,3,1,2,65,35,11,11,1,1,0,1
2024,383035,2024-06-09 14:00:00,일,ND 소프트 야마가타,야마가타,0,오이타,0,19,6,5,1,10,4,5,1,51,49,6,13,0,3,0,0
2024,383036,2024-06-26 19:00:00,수,트랜스코스모스 스타디움,V나가사키,3,이와키FC,1,16,9,10,3,6,3,5,2,62,38,3,11,0,0,0,0
2024,383037,2024-06-09 19:00:00,일,시티 라이트,오카야마,1,가고시마,1,10,4,8,3,7,3,2,1,47,53,14,17,0,2,0,0
2024,383038,2024-06-15 18:00:00,토,후지에다 종합운동장,후지에다,1,요코하마FC,3,9,3,23,9,3,5,1,1,45,55,11,5,2,0,1,0
2024,383039,2024-06-15 19:00:00,토,시라나미 스타디움,가고시마,2,야마가타,1,8,3,12,3,1,12,3,3,54,46,13,5,1,0,0,0
2024,383040,2024-06-16 16:00:00,일,하와이언즈 스타디움 이와키,이와키FC,1,반포레고후,1,10,2,16,6,2,14,0,3,48,52,16,9,1,1,0,0
2024,383041,2024-06-16 17:00:00,일,K's 덴키 미토,미토홀리호크,1,B아키타,0,7,3,17,3,3,7,1,4,57,43,7,15,0,3,0,0
2024,383042,2024-06-16 18:00:00,일,닌지니어,에히메,3,시미즈S펄스,0,16,7,20,5,2,11,8,1,44,56,9,6,2,1,0,0
2024,383043,2024-06-16 18:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,오카야마,1,7,2,27,6,5,10,0,2,54,46,8,16,2,1,0,0
2024,383044,2024-06-16 18:00:00,일,쇼와 덴코 돔 오이타,오이타,0,도치기SC,2,15,7,11,4,3,2,0,3,53,47,6,16,1,1,0,0
2024,383045,2024-06-16 18:00:00,일,유르테크 센다이,베갈타센다이,2,V나가사키,2,17,6,18,9,4,6,0,4,50,50,13,10,0,1,0,0
2024,383046,2024-06-16 18:30:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,R야마구치,1,8,1,11,2,3,4,0,1,55,45,12,8,0,1,0,0
2024,383047,2024-06-16 19:00:00,일,후쿠다 덴시,제프지바,1,도쿠시마,0,14,5,18,4,5,7,0,2,49,51,15,14,2,1,0,0
2024,383048,2024-06-22 17:00:00,토,ND 소프트 야마가타,야마가타,1,베갈타센다이,1,11,3,11,3,4,2,3,1,51,49,18,9,4,3,0,0
2024,383049,2024-06-22 18:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,에히메,2,26,10,9,4,9,3,2,2,56,44,8,7,2,0,0,0
2024,383050,2024-06-22 18:00:00,토,NHK 스프링 미치자와,요코하마FC,5,롯소구마모토,0,16,9,6,3,2,2,0,0,46,54,12,13,0,0,0,0
2024,383051,2024-06-22 19:00:00,토,시라나미 스타디움,가고시마,3,오이타,0,16,4,6,3,4,1,0,3,60,40,12,17,2,3,0,2
2024,383052,2024-06-22 19:00:00,토,시티 라이트,오카야마,1,더스파쿠사츠,0,17,8,9,1,12,3,2,3,51,49,12,7,1,1,0,0
2024,383053,2024-06-22 19:00:00,토,이신 미 라이프,R야마구치,0,이와키FC,3,14,3,17,5,8,7,1,0,51,49,10,11,0,0,0,0
2024,383054,2024-06-22 19:00:00,토,간세키 스타디움,도치기SC,2,제프지바,1,17,4,13,4,5,7,0,0,45,55,12,6,3,1,0,0
2024,383055,2024-06-22 19:00:00,토,트랜스코스모스 스타디움,V나가사키,2,후지에다,0,12,5,11,2,0,6,3,1,49,51,8,15,0,1,0,0
2024,383056,2024-06-23 14:00:00,일,소유 스타디움,B아키타,3,시미즈S펄스,1,14,6,13,4,5,8,2,1,40,60,10,6,1,2,0,0
2024,383057,2024-06-23 19:00:00,일,포카리 스웨트,도쿠시마,1,미토홀리호크,0,15,6,11,2,6,1,1,0,56,44,11,6,0,0,0,0
2024,383058,2024-06-29 18:00:00,토,하와이언즈 스타디움 이와키,이와키FC,0,요코하마FC,4,9,3,16,6,5,4,1,0,53,47,7,5,0,0,0,0
2024,383059,2024-06-29 18:00:00,토,에가오 겐코 스타디움,롯소구마모토,4,에히메,0,14,6,3,1,14,2,1,0,54,46,14,18,1,2,0,0
2024,383060,2024-06-29 18:00:00,토,K's 덴키 미토,미토홀리호크,1,R야마구치,1,6,2,16,3,3,6,5,2,50,50,20,10,3,0,0,0
2024,383061,2024-06-29 19:00:00,토,쇼다 쇼유 스타디움,더스파쿠사츠,1,후지에다,2,8,4,15,5,5,8,1,2,36,64,12,7,1,2,0,0
2024,383062,2024-06-29 19:00:00,토,쇼와 덴코 돔 오이타,오이타,0,반포레고후,0,5,2,3,2,7,2,0,3,59,41,13,9,2,3,0,0
2024,383063,2024-06-29 19:00:00,토,포카리 스웨트,도쿠시마,2,V나가사키,2,13,3,8,2,1,2,0,0,56,44,8,5,1,2,0,0
2024,383064,2024-06-29 19:00:00,토,유르테크 센다이,베갈타센다이,3,도치기SC,2,9,5,5,2,5,3,0,3,46,54,8,14,0,1,0,0
2024,383065,2024-06-30 13:00:00,일,소유 스타디움,B아키타,0,야마가타,3,14,2,13,5,6,3,2,1,39,61,8,9,2,0,0,0
2024,383066,2024-06-30 18:00:00,일,IAI  니혼다이라,시미즈S펄스,3,오카야마,1,14,7,10,5,4,3,1,1,56,44,9,17,2,1,0,0
2024,383067,2024-06-30 19:00:00,일,후쿠다 덴시,제프지바,2,가고시마,1,9,4,18,8,3,5,0,3,51,49,13,16,3,1,0,0
2024,383068,2024-07-06 18:00:00,토,후지에다 종합운동장,후지에다,3,미토홀리호크,1,13,7,22,9,5,6,2,1,52,48,7,11,1,1,0,0
2024,383069,2024-07-06 18:00:00,토,하와이언즈 스타디움 이와키,이와키FC,0,오이타,1,14,2,7,2,3,2,3,5,47,53,17,13,0,2,0,0
2024,383070,2024-07-06 18:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,도쿠시마,3,12,2,9,4,4,1,2,0,47,53,14,15,1,2,0,0
2024,383071,2024-07-06 18:00:00,토,NHK 스프링 미치자와,요코하마FC,1,B아키타,0,14,3,3,1,1,4,2,1,63,37,3,14,0,0,0,0
2024,383072,2024-07-06 18:30:00,토,IAI  니혼다이라,시미즈S펄스,2,제프지바,0,11,4,13,3,3,9,0,1,44,56,2,16,1,2,0,0
2024,383073,2024-07-06 19:00:00,토,ND 소프트 야마가타,야마가타,1,도치기SC,0,19,8,11,4,4,6,3,0,56,44,8,16,0,1,0,0
2024,383074,2024-07-06 19:00:00,토,시티 라이트,오카야마,2,베갈타센다이,0,20,6,10,2,6,7,1,2,42,58,12,13,0,2,0,0
2024,383075,2024-07-06 19:00:00,토,이신 미 라이프,R야마구치,1,가고시마,0,18,3,3,2,5,1,1,1,56,44,9,22,0,3,0,0
2024,383076,2024-07-06 19:00:00,토,트랜스코스모스 스타디움,V나가사키,2,롯소구마모토,0,10,5,14,5,2,8,0,3,44,56,13,11,0,1,0,0
2024,383077,2024-07-07 19:00:00,일,닌지니어,에히메,0,더스파쿠사츠,4,6,2,14,8,1,9,3,1,55,45,9,8,1,2,0,0
