Meet_Year,LEAGUE_NAME,Round,Game_id,Game_Datetime,Day,HomeTeam,AwayTeam,HomeRank,AwayRank,HomePoints,AwayPoints,Field_Name,Audience_Qty,Weather,Temperature,Humidity,home_possession,home_attempts,home_on_target,home_fouls,home_yellow_cards,home_red_cards,home_double_yellow_cards,home_corners,home_free_kicks,home_offsides,away_possession,away_attempts,away_on_target,away_fouls,away_yellow_cards,away_red_cards,away_double_yellow_cards,away_corners,away_free_kicks,away_offsides,home_first_15_possession,home_first_30_possession,home_first_45_possession,home_second_15_possession,home_second_30_possession,home_second_45_possession,away_first_15_possession,away_first_30_possession,away_first_45_possession,away_second_15_possession,away_second_30_possession,away_second_45_possession
2015,K리그1,10,60,2015-05-10 16:00:00,일,포항,성남,6,9,13,11,포항 스틸야드,6214,맑음,0.0,0,51.0,10.0,7.0,26.0,3.0,1.0,0.0,10.0,26.0,0.0,49.0,7.0,4.0,18.0,3.0,0.0,0.0,5.0,19.0,1.0,39.76,42.62,52.96,60.9,53.33,49.05,60.24,57.38,47.04,39.1,46.67,50.95
2015,K리그1,11,61,2015-05-16 14:00:00,토,수원,제주,2,3,17,15,수원 월드컵 경기장,11217,맑음,0.0,0,46.0,12.0,7.0,10.0,2.0,0.0,0.0,6.0,12.0,2.0,54.0,7.0,3.0,13.0,1.0,0.0,0.0,3.0,16.0,3.0,50.67,48.46,46.45,56.7,50.5,45.96,49.33,51.54,53.55,43.3,49.5,54.04
2015,K리그1,11,62,2015-05-16 14:00:00,토,서울,전남,10,6,12,14,서울 월드컵 경기장,17819,맑음,0.0,0,48.0,3.0,3.0,15.0,2.0,0.0,0.0,2.0,15.0,0.0,52.0,8.0,1.0,18.0,2.0,0.0,0.0,5.0,19.0,1.0,63.17,56.06,48.7,56.81,50.0,47.9,36.83,43.94,51.3,43.19,50.0,52.1
2015,K리그1,11,63,2015-05-16 15:00:00,토,전북,대전,1,12,25,5,전주 월드컵 경기장,13722,맑음,0.0,0,56.0,14.0,8.0,18.0,1.0,0.0,0.0,5.0,20.0,2.0,44.0,7.0,4.0,10.0,3.0,0.0,0.0,2.0,13.0,3.0,52.02,53.5,54.04,58.6,53.95,57.67,47.98,46.5,45.96,41.4,46.05,42.33
2015,K리그1,11,64,2015-05-16 16:00:00,토,성남,울산,8,5,12,14,탄천 종합 운동장,3528,맑음,0.0,0,49.0,13.0,6.0,10.0,2.0,0.0,0.0,6.0,12.0,2.0,51.0,3.0,2.0,23.0,3.0,0.0,0.0,3.0,24.0,1.0,53.86,47.42,47.42,59.27,50.23,49.7,46.14,52.58,52.58,40.73,49.77,50.3
2015,K리그1,11,65,2015-05-17 14:00:00,일,광주,포항,9,6,12,14,광주 월드컵 경기장,2114,맑음,26.0,20,61.0,6.0,2.0,11.0,4.0,0.0,0.0,5.0,12.0,1.0,39.0,9.0,4.0,14.0,2.0,0.0,0.0,4.0,14.0,0.0,71.19,67.6,64.5,57.93,58.43,58.31,28.81,32.4,35.5,42.07,41.57,41.69
2015,K리그1,11,66,2015-05-17 14:00:00,일,부산,인천,11,10,8,12,부산 아시아드 경기장,4052,맑음,23.0,60,46.0,6.0,3.0,16.0,4.0,0.0,0.0,10.0,19.0,3.0,54.0,13.0,6.0,24.0,1.0,0.0,0.0,6.0,27.0,3.0,50.8,42.76,41.89,47.6,42.97,50.46,49.2,57.24,58.11,52.4,57.03,49.54
2015,K리그1,12,67,2015-06-10 19:00:00,수,대전,서울,12,5,5,15,대전 월드컵 경기장,958,맑음,0.0,0,49.0,8.0,4.0,7.0,2.0,0.0,0.0,1.0,9.0,2.0,51.0,13.0,7.0,7.0,1.0,0.0,0.0,2.0,8.0,1.0,44.26,49.96,49.01,53.53,45.35,48.53,55.74,50.04,50.99,46.47,54.65,51.47
2015,K리그1,12,68,2015-05-23 16:00:00,토,전북,인천,1,6,28,15,전주 월드컵 경기장,13543,맑음,0.0,0,39.0,4.0,1.0,13.0,3.0,1.0,0.0,5.0,15.0,2.0,61.0,8.0,3.0,21.0,2.0,0.0,0.0,7.0,26.0,5.0,50.94,40.96,38.29,32.77,39.83,40.62,49.06,59.04,61.71,67.23,60.17,59.38
2015,K리그1,12,69,2015-06-13 18:00:00,토,수원,성남,3,9,20,15,수원 월드컵 경기장,7563,흐리고 비,0.0,0,51.0,9.0,7.0,15.0,1.0,0.0,0.0,3.0,17.0,2.0,49.0,6.0,2.0,14.0,3.0,0.0,0.0,9.0,18.0,4.0,48.92,49.75,48.39,52.56,52.75,53.99,51.08,50.25,51.61,47.44,47.25,46.01
2015,K리그1,12,70,2015-05-24 14:00:00,일,광주,부산,10,11,13,8,광주 월드컵 경기장,1869,맑음,30.0,23,55.0,7.0,3.0,20.0,3.0,0.0,0.0,4.0,22.0,2.0,45.0,9.0,4.0,11.0,3.0,0.0,0.0,6.0,13.0,2.0,53.06,54.62,56.54,43.05,47.26,53.68,46.94,45.38,43.46,56.95,52.74,46.32
2015,K리그1,12,71,2015-05-25 14:00:00,월,울산,포항,8,4,14,15,울산 문수 축구경기장,7145,맑음,0.0,0,48.0,6.0,3.0,13.0,2.0,0.0,0.0,7.0,18.0,5.0,52.0,11.0,5.0,8.0,1.0,0.0,0.0,7.0,8.0,0.0,53.67,57.99,55.27,37.18,41.5,40.12,46.33,42.01,44.73,62.82,58.5,59.88
2015,K리그1,12,72,2015-05-23 15:00:00,토,제주,전남,4,9,15,14,제주 월드컵 경기장,8543,맑음,19.0,0,51.0,24.0,10.0,10.0,1.0,0.0,0.0,3.0,14.0,4.0,49.0,18.0,6.0,13.0,0.0,0.0,0.0,9.0,16.0,3.0,46.54,52.15,53.44,49.9,45.91,48.53,53.46,47.85,46.56,50.1,54.09,51.47
2015,K리그1,13,73,2015-05-30 14:00:00,토,포항,대전,4,12,16,5,포항 스틸야드,5772,흐리고 비,0.0,0,62.0,29.0,16.0,5.0,3.0,0.0,0.0,10.0,6.0,1.0,38.0,6.0,5.0,13.0,2.0,0.0,0.0,1.0,13.0,0.0,56.28,59.32,59.06,65.1,65.34,65.27,43.72,40.68,40.94,34.9,34.66,34.73
2015,K리그1,13,74,2015-05-30 14:00:00,토,광주,제주,10,3,13,18,광주 월드컵 경기장,3096,흐림,24.0,39,49.0,12.0,4.0,13.0,2.0,0.0,0.0,5.0,15.0,2.0,51.0,3.0,0.0,9.0,4.0,0.0,0.0,2.0,10.0,1.0,46.24,50.91,46.29,50.33,53.8,50.89,53.76,49.09,53.71,49.67,46.2,49.11
2015,K리그1,13,75,2015-05-30 16:00:00,토,전남,부산,9,11,14,11,광양 전용 구장,4073,흐림,19.0,83,52.0,16.0,10.0,10.0,1.0,0.0,0.0,6.0,12.0,2.0,48.0,9.0,3.0,14.0,2.0,0.0,0.0,4.0,15.0,1.0,45.83,50.86,55.13,35.0,49.51,48.67,54.17,49.14,44.87,65.0,50.49,51.33
2015,K리그1,13,76,2015-05-31 14:00:00,일,성남,전북,9,1,16,31,탄천 종합 운동장,8116,맑음,0.0,0,55.0,20.0,11.0,15.0,5.0,0.0,0.0,10.0,19.0,4.0,45.0,13.0,6.0,15.0,3.0,0.0,0.0,3.0,16.0,1.0,60.45,59.35,54.18,58.4,56.42,55.85,39.55,40.65,45.82,41.6,43.58,44.15
2015,K리그1,13,77,2015-05-31 14:00:00,일,인천,수원,10,2,15,21,인천 축구 전용경기장,10704,맑음,0.0,0,51.0,10.0,4.0,22.0,2.0,0.0,0.0,4.0,27.0,5.0,49.0,10.0,6.0,10.0,1.0,0.0,0.0,4.0,15.0,5.0,39.73,49.16,53.62,61.73,53.09,48.72,60.27,50.84,46.38,38.27,46.91,51.28
2015,K리그1,13,78,2015-05-31 16:00:00,일,서울,울산,8,7,18,15,서울 월드컵 경기장,18413,맑음,0.0,0,53.0,10.0,7.0,12.0,2.0,0.0,0.0,4.0,14.0,2.0,47.0,9.0,4.0,10.0,2.0,0.0,0.0,5.0,12.0,2.0,54.04,50.98,54.47,51.54,47.2,50.67,45.96,49.02,45.53,48.46,52.8,49.33
2015,K리그1,14,79,2015-06-03 19:00:00,수,부산,울산,11,7,11,16,부산 아시아드 경기장,1521,맑음,26.0,60,45.0,12.0,6.0,10.0,3.0,0.0,0.0,9.0,11.0,1.0,55.0,8.0,1.0,15.0,2.0,0.0,0.0,3.0,19.0,4.0,53.17,47.52,40.44,59.68,52.93,49.13,46.83,52.48,59.56,40.32,47.07,50.87
2015,K리그1,14,80,2015-06-03 19:00:00,수,전남,광주,6,8,17,16,광양 전용 구장,4460,맑음,22.5,60,38.0,3.0,1.0,21.0,2.0,0.0,0.0,3.0,22.0,1.0,62.0,14.0,6.0,10.0,2.0,0.0,0.0,10.0,10.0,0.0,29.31,30.19,30.43,46.03,42.73,44.85,70.69,69.81,69.57,53.97,57.27,55.15
2015,K리그1,14,81,2015-06-03 19:30:00,수,포항,전북,3,1,19,31,포항 스틸야드,7219,맑음,0.0,0,54.0,9.0,4.0,14.0,2.0,0.0,0.0,7.0,16.0,2.0,46.0,8.0,4.0,15.0,2.0,0.0,0.0,3.0,17.0,2.0,44.07,55.35,55.35,46.95,51.06,52.01,55.93,44.65,44.65,53.05,48.94,47.99
2015,K리그1,14,82,2015-06-03 19:30:00,수,대전,수원,12,2,5,22,대전 월드컵 경기장,1240,맑음,0.0,0,49.0,3.0,1.0,14.0,4.0,0.0,0.0,3.0,20.0,6.0,51.0,11.0,8.0,10.0,1.0,0.0,0.0,4.0,12.0,2.0,42.12,38.82,42.72,64.93,56.19,55.44,57.88,61.18,57.28,35.07,43.81,44.56
2015,K리그1,14,83,2015-06-03 19:30:00,수,서울,인천,10,9,19,16,서울 월드컵 경기장,5023,맑음,0.0,0,51.0,7.0,3.0,12.0,0.0,0.0,0.0,3.0,17.0,5.0,49.0,7.0,2.0,17.0,2.0,0.0,0.0,1.0,19.0,2.0,59.36,52.53,50.98,42.1,50.14,51.05,40.64,47.47,49.02,57.9,49.86,48.95
2015,K리그1,14,84,2015-06-03 20:00:00,수,제주,성남,4,5,18,19,제주 월드컵 경기장,4472,맑음,24.0,0,54.0,10.0,4.0,16.0,1.0,0.0,0.0,5.0,18.0,2.0,46.0,8.0,4.0,18.0,2.0,0.0,0.0,3.0,20.0,2.0,60.96,59.2,56.64,55.09,52.46,50.59,39.04,40.8,43.36,44.91,47.54,49.41
2015,K리그1,15,85,2015-06-06 19:00:00,토,전북,서울,1,6,32,22,전주 월드컵 경기장,13286,맑음,0.0,0,54.0,6.0,1.0,18.0,2.0,0.0,0.0,1.0,20.0,2.0,46.0,15.0,14.0,19.0,1.0,0.0,0.0,4.0,21.0,2.0,37.86,45.32,50.49,62.99,52.58,57.05,62.14,54.68,49.51,37.01,47.42,42.95
2015,K리그1,15,86,2015-06-06 19:00:00,토,대전,부산,12,11,5,14,대전 월드컵 경기장,1092,맑음,0.0,0,58.0,13.0,7.0,13.0,3.0,0.0,0.0,4.0,14.0,1.0,42.0,9.0,4.0,13.0,1.0,1.0,0.0,6.0,15.0,2.0,51.94,57.02,54.58,54.9,62.07,60.91,48.06,42.98,45.42,45.1,37.93,39.09
2015,K리그1,15,87,2015-06-06 19:00:00,토,인천,전남,10,8,16,17,인천 축구 전용경기장,3026,맑음,0.0,0,53.0,11.0,8.0,14.0,1.0,0.0,0.0,3.0,16.0,2.0,47.0,8.0,6.0,11.0,3.0,0.0,0.0,4.0,15.0,4.0,38.25,43.44,51.0,54.07,60.38,55.07,61.75,56.56,49.0,45.93,39.62,44.93
2015,K리그1,15,88,2015-06-07 16:00:00,일,울산,제주,9,4,16,21,울산 문수 축구경기장,5826,맑음,0.0,0,48.0,9.0,7.0,20.0,3.0,0.0,0.0,5.0,22.0,2.0,52.0,12.0,6.0,9.0,2.0,0.0,0.0,1.0,13.0,4.0,51.79,48.31,49.92,46.46,46.81,45.91,48.21,51.69,50.08,53.54,53.19,54.09
2015,K리그1,15,89,2015-06-07 17:00:00,일,성남,포항,8,5,19,20,탄천 종합 운동장,2330,맑음,0.0,0,60.0,11.0,4.0,15.0,2.0,0.0,0.0,5.0,15.0,0.0,40.0,14.0,9.0,16.0,1.0,0.0,0.0,6.0,17.0,1.0,69.42,66.57,62.13,48.82,62.1,58.78,30.58,33.43,37.87,51.18,37.9,41.22
2015,K리그1,15,90,2015-06-07 18:00:00,일,수원,광주,2,7,25,19,수원 월드컵 경기장,6538,맑음,0.0,0,48.0,6.0,2.0,13.0,0.0,0.0,0.0,2.0,14.0,1.0,52.0,5.0,3.0,16.0,4.0,0.0,1.0,4.0,20.0,4.0,40.14,43.12,42.61,47.75,50.54,54.1,59.86,56.88,57.39,52.25,49.46,45.9
2015,K리그1,16,91,2015-06-17 19:00:00,수,전북,울산,1,8,32,19,전주 월드컵 경기장,4928,비,0.0,0,47.0,20.0,10.0,11.0,1.0,0.0,0.0,9.0,13.0,2.0,53.0,7.0,5.0,15.0,2.0,0.0,0.0,3.0,18.0,3.0,40.71,38.98,41.95,52.22,52.75,51.43,59.29,61.02,58.05,47.78,47.25,48.57
2015,K리그1,16,92,2015-06-17 19:30:00,수,대전,광주,12,5,6,22,대전 월드컵 경기장,763,흐리고 비,0.0,0,52.0,5.0,1.0,12.0,1.0,0.0,0.0,1.0,15.0,3.0,48.0,13.0,4.0,21.0,2.0,0.0,0.0,3.0,22.0,1.0,50.34,53.11,53.59,40.0,47.47,50.41,49.66,46.89,46.41,60.0,52.53,49.59
2015,K리그1,16,93,2015-06-17 19:00:00,수,전남,성남,7,9,20,19,광양 전용 구장,1460,흐리고 비,20.1,72,45.0,11.0,7.0,13.0,2.0,0.0,0.0,5.0,14.0,1.0,55.0,15.0,5.0,11.0,1.0,0.0,0.0,1.0,11.0,0.0,34.92,41.04,46.07,44.64,41.96,43.89,65.08,58.96,53.93,55.36,58.04,56.11
2015,K리그1,16,94,2015-06-17 19:30:00,수,포항,인천,4,10,23,16,포항 스틸야드,4288,흐림,0.0,0,61.0,10.0,4.0,9.0,0.0,0.0,0.0,7.0,11.0,2.0,39.0,6.0,4.0,17.0,1.0,0.0,0.0,2.0,18.0,1.0,53.88,62.11,62.22,60.03,61.07,59.68,46.12,37.89,37.78,39.97,38.93,40.32
2015,K리그1,16,95,2015-06-17 19:30:00,수,서울,부산,3,11,25,15,서울 월드컵 경기장,4267,흐림,0.0,0,51.0,13.0,3.0,9.0,3.0,0.0,1.0,6.0,10.0,1.0,49.0,10.0,5.0,11.0,1.0,0.0,0.0,3.0,11.0,0.0,61.17,52.62,53.19,56.52,55.22,49.48,38.83,47.38,46.81,43.48,44.78,50.52
2015,K리그1,16,96,2015-06-17 20:00:00,수,제주,수원,6,2,21,25,제주 월드컵 경기장,1274,비,16.0,0,55.0,10.0,5.0,19.0,3.0,0.0,0.0,7.0,22.0,3.0,45.0,21.0,11.0,7.0,1.0,0.0,0.0,4.0,8.0,1.0,59.97,59.22,53.13,49.68,53.97,56.32,40.03,40.78,46.87,50.32,46.03,43.68
2015,K리그1,17,97,2015-06-20 19:00:00,토,부산,포항,11,4,16,23,부산 아시아드 경기장,1467,흐림,20.0,85,54.0,9.0,3.0,17.0,1.0,0.0,0.0,8.0,19.0,2.0,46.0,8.0,4.0,15.0,3.0,0.0,0.0,6.0,17.0,2.0,69.44,51.75,53.74,66.67,60.11,54.01,30.56,48.25,46.26,33.33,39.89,45.99
2015,K리그1,17,98,2015-06-20 19:00:00,토,전남,서울,5,3,23,26,광양 전용 구장,2794,흐림,20.0,81,29.0,9.0,4.0,24.0,3.0,0.0,0.0,4.0,25.0,1.0,71.0,13.0,3.0,12.0,0.0,0.0,0.0,10.0,15.0,3.0,48.33,33.88,31.02,28.89,26.21,25.97,51.67,66.12,68.98,71.11,73.79,74.03
2015,K리그1,17,99,2015-06-20 16:00:00,토,성남,광주,9,6,19,23,탄천 종합 운동장,1593,비,0.0,0,50.0,10.0,8.0,14.0,1.0,0.0,0.0,6.0,20.0,6.0,50.0,8.0,4.0,18.0,3.0,0.0,0.0,3.0,19.0,1.0,39.06,37.18,41.67,56.99,55.95,57.92,60.94,62.82,58.33,43.01,44.05,42.08
2015,K리그1,17,100,2015-06-21 18:00:00,일,울산,인천,9,10,19,19,울산 문수 축구경기장,2542,맑음,0.0,0,42.0,8.0,5.0,11.0,0.0,1.0,0.0,1.0,12.0,1.0,58.0,13.0,6.0,16.0,2.0,0.0,0.0,4.0,17.0,1.0,58.66,41.37,41.99,40.49,39.42,42.84,41.34,58.63,58.01,59.51,60.58,57.16
2015,K리그1,17,101,2015-06-21 18:00:00,일,수원,전북,2,1,28,35,수원 월드컵 경기장,16141,맑음,0.0,0,55.0,19.0,7.0,13.0,1.0,0.0,0.0,9.0,13.0,0.0,45.0,16.0,9.0,12.0,2.0,0.0,0.0,6.0,14.0,2.0,60.97,57.31,52.15,57.5,56.03,57.1,39.03,42.69,47.85,42.5,43.97,42.9
2015,K리그1,17,102,2015-06-21 19:00:00,일,대전,제주,12,7,7,21,대전 월드컵 경기장,1439,맑음,0.0,0,46.0,19.0,7.0,12.0,3.0,0.0,0.0,8.0,16.0,4.0,54.0,15.0,6.0,18.0,4.0,0.0,0.0,9.0,22.0,4.0,41.54,43.34,43.75,46.6,43.84,48.08,58.46,56.66,56.25,53.4,56.16,51.92
2015,K리그1,18,103,2015-06-27 19:00:00,토,포항,광주,3,6,26,24,포항 스틸야드,6275,맑음,0.0,0,41.0,8.0,4.0,15.0,1.0,0.0,0.0,5.0,15.0,0.0,59.0,15.0,8.0,10.0,2.0,0.0,0.0,4.0,10.0,0.0,57.31,41.96,40.41,42.41,42.37,40.8,42.69,58.04,59.59,57.59,57.63,59.2
2015,K리그1,18,104,2015-06-27 19:00:00,토,울산,성남,8,9,20,20,울산 문수 축구경기장,3136,흐림,0.0,0,52.0,10.0,4.0,17.0,2.0,0.0,0.0,7.0,21.0,4.0,48.0,12.0,6.0,11.0,3.0,0.0,0.0,3.0,11.0,0.0,42.41,44.69,51.42,57.59,50.71,53.48,57.59,55.31,48.58,42.41,49.29,46.52
2015,K리그1,18,105,2015-06-27 19:00:00,토,부산,제주,11,7,16,22,부산 아시아드 경기장,1896,맑음,23.0,85,47.0,6.0,3.0,18.0,2.0,0.0,0.0,6.0,21.0,3.0,53.0,11.0,5.0,14.0,2.0,0.0,0.0,1.0,17.0,3.0,52.51,44.64,42.94,55.09,52.42,49.97,47.49,55.36,57.06,44.91,47.58,50.03
2015,K리그1,18,106,2015-06-27 17:00:00,토,서울,수원,5,2,26,29,서울 월드컵 경기장,39328,맑음,0.0,0,55.0,8.0,3.0,7.0,2.0,0.0,0.0,5.0,8.0,1.0,45.0,12.0,3.0,14.0,2.0,0.0,0.0,1.0,15.0,1.0,53.63,51.87,54.98,53.01,46.85,55.5,46.37,48.13,45.02,46.99,53.15,44.5
2015,K리그1,18,107,2015-06-28 18:00:00,일,인천,대전,10,12,20,8,인천 축구 전용경기장,3466,맑음,0.0,0,56.0,12.0,8.0,16.0,2.0,0.0,0.0,5.0,20.0,4.0,44.0,4.0,0.0,8.0,0.0,1.0,0.0,3.0,8.0,0.0,54.61,56.06,56.93,62.07,55.55,55.27,45.39,43.94,43.07,37.93,44.45,44.73
2015,K리그1,18,108,2015-06-28 19:00:00,일,전북,전남,1,5,36,26,전주 월드컵 경기장,13602,맑음,0.0,0,62.0,18.0,5.0,9.0,2.0,0.0,0.0,4.0,14.0,5.0,38.0,12.0,5.0,12.0,1.0,0.0,0.0,5.0,15.0,3.0,57.14,60.25,60.89,65.69,67.06,62.6,42.86,39.75,39.11,34.31,32.94,37.4
2015,K리그1,19,109,2015-07-01 19:30:00,수,인천,광주,9,7,23,24,인천 축구 전용경기장,1623,맑음,0.0,0,38.0,7.0,6.0,15.0,3.0,0.0,0.0,5.0,18.0,3.0,62.0,14.0,4.0,12.0,3.0,0.0,1.0,8.0,15.0,3.0,48.54,47.32,42.92,41.33,30.67,31.78,51.46,52.68,57.08,58.67,69.33,68.22
2015,K리그1,19,110,2015-07-01 19:00:00,수,전북,부산,1,11,37,16,전주 월드컵 경기장,8120,맑음,0.0,0,59.0,17.0,11.0,9.0,0.0,0.0,0.0,3.0,15.0,6.0,41.0,3.0,3.0,14.0,2.0,0.0,0.0,2.0,16.0,2.0,57.72,63.58,63.31,52.2,54.46,53.85,42.28,36.42,36.69,47.8,45.54,46.15
2015,K리그1,19,111,2015-07-01 19:00:00,수,전남,포항,4,3,27,29,광양 전용 구장,3460,맑음,24.2,66,53.0,8.0,3.0,8.0,2.0,0.0,0.0,2.0,11.0,3.0,47.0,3.0,1.0,15.0,2.0,0.0,0.0,1.0,17.0,2.0,63.33,60.82,54.97,48.08,52.29,51.28,36.67,39.18,45.03,51.92,47.71,48.72
2015,K리그1,19,112,2015-07-01 19:30:00,수,수원,울산,2,10,30,20,수원 월드컵 경기장,7128,맑음,0.0,0,49.0,10.0,8.0,14.0,0.0,0.0,0.0,3.0,15.0,1.0,51.0,6.0,2.0,16.0,4.0,0.0,1.0,7.0,18.0,2.0,68.77,58.62,57.15,38.08,37.45,42.96,31.23,41.38,42.85,61.92,62.55,57.04
2015,K리그1,19,113,2015-07-01 19:30:00,수,성남,대전,8,12,23,8,탄천 종합 운동장,2725,맑음,0.0,0,47.0,14.0,7.0,17.0,3.0,0.0,0.0,5.0,18.0,1.0,53.0,5.0,2.0,8.0,1.0,0.0,0.0,3.0,10.0,2.0,63.93,57.34,55.59,50.2,40.88,38.85,36.07,42.66,44.41,49.8,59.12,61.15
2015,K리그1,19,114,2015-07-01 20:00:00,수,제주,서울,6,5,25,27,제주 월드컵 경기장,4527,맑음,22.0,0,45.0,3.0,3.0,17.0,4.0,0.0,0.0,1.0,18.0,1.0,55.0,19.0,12.0,7.0,2.0,0.0,0.0,3.0,12.0,5.0,46.34,49.42,43.98,31.59,45.53,45.8,53.66,50.58,56.02,68.41,54.47,54.2
2015,K리그1,20,115,2015-07-04 19:00:00,토,포항,수원,3,2,30,33,포항 스틸야드,12359,맑음,0.0,0,61.0,7.0,5.0,19.0,0.0,0.0,0.0,5.0,21.0,2.0,39.0,5.0,1.0,15.0,0.0,0.0,0.0,2.0,15.0,0.0,55.48,55.33,56.47,50.88,58.81,66.22,44.52,44.67,43.53,49.12,41.19,33.78
2015,K리그1,20,116,2015-07-04 19:00:00,토,부산,성남,11,6,16,26,부산 아시아드 경기장,1374,맑음,25.0,80,59.0,16.0,8.0,13.0,3.0,0.0,0.0,4.0,13.0,0.0,41.0,6.0,3.0,17.0,0.0,0.0,0.0,2.0,19.0,2.0,61.52,51.7,51.27,71.3,68.74,67.39,38.48,48.3,48.73,28.7,31.26,32.61
2015,K리그1,20,117,2015-07-04 19:00:00,토,제주,인천,8,7,25,26,제주 월드컵 경기장,6182,맑음,20.0,0,53.0,22.0,5.0,6.0,1.0,0.0,0.0,4.0,7.0,1.0,47.0,12.0,4.0,10.0,1.0,0.0,0.0,4.0,11.0,1.0,41.06,50.9,51.1,57.79,55.42,55.62,58.94,49.1,48.9,42.21,44.58,44.38
2015,K리그1,20,118,2015-07-05 18:00:00,일,서울,광주,4,9,30,24,서울 월드컵 경기장,11587,맑음,0.0,0,53.0,12.0,5.0,12.0,2.0,0.0,0.0,2.0,15.0,3.0,47.0,5.0,1.0,11.0,2.0,0.0,0.0,3.0,14.0,3.0,34.55,37.49,42.32,65.78,67.34,62.75,65.45,62.51,57.68,34.22,32.66,37.25
2015,K리그1,20,119,2015-07-05 19:00:00,일,전남,울산,6,10,28,20,광양 전용 구장,4370,맑음,22.6,62,46.0,11.0,6.0,16.0,3.0,0.0,0.0,8.0,18.0,2.0,54.0,4.0,1.0,9.0,2.0,0.0,0.0,2.0,14.0,5.0,51.79,48.18,49.16,48.15,40.57,42.67,48.21,51.82,50.84,51.85,59.43,57.33
2015,K리그1,20,120,2015-07-05 19:00:00,일,대전,전북,12,1,8,40,대전 월드컵 경기장,2557,흐리고 비,0.0,0,55.0,14.0,5.0,12.0,1.0,0.0,0.0,0.0,12.0,0.0,45.0,16.0,8.0,19.0,1.0,0.0,0.0,3.0,21.0,2.0,64.63,57.58,55.39,65.63,59.23,55.3,35.37,42.42,44.61,34.37,40.77,44.7
2015,K리그1,21,121,2015-07-08 19:00:00,수,전북,광주,1,9,43,25,전주 월드컵 경기장,8907,흐림,0.0,0,50.0,19.0,9.0,20.0,3.0,0.0,0.0,7.0,21.0,1.0,50.0,6.0,4.0,10.0,1.0,0.0,0.0,3.0,11.0,1.0,46.79,49.52,52.71,48.91,43.86,47.66,53.21,50.48,47.29,51.09,56.14,52.34
2015,K리그1,21,122,2015-07-08 19:30:00,수,수원,전남,2,3,36,31,수원 월드컵 경기장,7209,흐리고 비,0.0,0,55.0,15.0,4.0,14.0,0.0,0.0,0.0,2.0,17.0,3.0,45.0,3.0,1.0,14.0,1.0,0.0,0.0,2.0,14.0,0.0,49.08,51.89,53.1,62.57,59.92,57.12,50.92,48.11,46.9,37.43,40.08,42.88
2015,K리그1,21,123,2015-07-08 19:30:00,수,성남,서울,6,4,29,31,탄천 종합 운동장,6054,맑음,0.0,0,45.0,12.0,5.0,11.0,1.0,0.0,0.0,1.0,12.0,1.0,55.0,9.0,3.0,10.0,0.0,0.0,0.0,0.0,12.0,2.0,50.56,52.11,44.99,51.06,46.82,45.66,49.44,47.89,55.01,48.94,53.18,54.34
2015,K리그1,21,124,2015-07-08 19:30:00,수,울산,대전,10,12,20,8,울산 문수 축구경기장,1524,비,0.0,0,44.0,17.0,9.0,22.0,2.0,0.0,0.0,5.0,24.0,2.0,56.0,8.0,6.0,14.0,2.0,0.0,1.0,3.0,17.0,3.0,35.58,45.83,41.62,44.12,41.67,45.8,64.42,54.17,58.38,55.88,58.33,54.2
2015,K리그1,21,125,2015-07-08 19:30:00,수,포항,제주,5,8,30,26,포항 스틸야드,3354,비,0.0,0,56.0,14.0,6.0,14.0,2.0,0.0,0.0,4.0,15.0,1.0,44.0,13.0,6.0,13.0,5.0,1.0,0.0,1.0,13.0,0.0,52.29,48.65,47.7,48.51,60.18,63.84,47.71,51.35,52.3,51.49,39.82,36.16
2015,K리그1,21,126,2015-07-08 19:30:00,수,인천,부산,7,11,27,16,인천 축구 전용경기장,2006,흐림,0.0,0,54.0,9.0,4.0,23.0,4.0,0.0,0.0,10.0,25.0,2.0,46.0,12.0,9.0,15.0,1.0,0.0,0.0,5.0,15.0,0.0,42.35,51.15,56.97,48.3,53.29,50.59,57.65,48.85,43.03,51.7,46.71,49.41
2015,K리그1,22,127,2015-07-11 19:00:00,토,제주,전북,8,1,29,44,제주 월드컵 경기장,1011,비,0.0,0,54.0,10.0,5.0,12.0,4.0,0.0,0.0,2.0,12.0,0.0,46.0,14.0,7.0,11.0,2.0,0.0,0.0,8.0,13.0,2.0,59.21,55.41,55.58,59.2,55.28,52.19,40.79,44.59,44.42,40.8,44.72,47.81
2015,K리그1,22,128,2015-07-11 19:00:00,토,울산,광주,10,9,23,26,울산 문수 축구경기장,2450,비,0.0,0,64.0,16.0,8.0,12.0,1.0,0.0,0.0,5.0,17.0,5.0,36.0,7.0,4.0,13.0,2.0,0.0,0.0,3.0,16.0,3.0,48.07,53.19,54.88,56.42,63.61,72.18,51.93,46.81,45.12,43.58,36.39,27.82
2015,K리그1,22,129,2015-07-11 19:00:00,토,서울,포항,3,5,32,30,서울 월드컵 경기장,17913,흐림,0.0,0,48.0,13.0,7.0,12.0,2.0,0.0,0.0,2.0,14.0,2.0,52.0,15.0,6.0,10.0,1.0,0.0,0.0,6.0,13.0,3.0,52.82,49.7,53.61,43.36,43.66,42.34,47.18,50.3,46.39,56.64,56.34,57.66
